user_id,item_id,score,user_id_pair,pos,fake
437,15727,0,[4135],[1.0],0
5809,4667,0,[2002],[-1.0],1
2660,10856,0,[5493],[-1.0],0
4291,12152,0,[2304],[1.0],1
3540,15878,1,[5359],[1.0],0
2301,10015,1,[5111],[-1.0],0
4634,9135,1,[1099],[-1.0],1
5122,7159,1,[2877],[-1.0],1
4283,15504,1,[2155],[-1.0],1
4715,5211,1,[429],[-1.0],1
4817,5477,1,[598],[1.0],1
4306,7688,1,[24],[1.0],1
147,17708,1,[4475],[1.0],0
133,2496,0,[4337],[1.0],0
4894,8810,1,[508],[-1.0],1
6342,14166,1,[1415],[-1.0],1
4344,15793,1,[82],[-1.0],1
4190,16481,0,[97],[1.0],1
5405,8531,1,[179],[-1.0],1
4733,15552,1,[1016],[-1.0],1
4214,3873,0,[512],[-1.0],1
4489,7399,1,[1025],[-1.0],1
888,12565,1,[4838],[1.0],0
4788,7000,1,[514],[-1.0],1
561,2122,1,[5836],[1.0],0
86,6027,1,[4546],[1.0],0
4433,3317,1,[432],[1.0],1
4590,10296,0,[2313],[-1.0],1
4431,14582,1,[54],[-1.0],1
744,13078,0,[5500],[-1.0],0
105,4376,0,[4453],[1.0],0
136,14391,1,[4177],[1.0],0
2830,7785,1,[4236],[1.0],0
5389,9171,1,[829],[-1.0],1
2786,12335,0,[5394],[1.0],0
472,3854,1,[4387],[1.0],0
677,11978,1,[5451],[1.0],0
4712,3959,1,[743],[1.0],1
4454,4900,0,[93],[-1.0],1
4685,12778,0,[3668],[-1.0],1
2773,6601,0,[4877],[-1.0],0
6090,7396,1,[2405],[1.0],1
4610,10402,0,[46],[-1.0],1
440,14712,1,[4198],[1.0],0
4568,10131,1,[39],[1.0],1
500,13960,0,[4457],[1.0],0
919,16551,0,[4463],[1.0],0
1380,13740,0,[5718],[1.0],0
2186,13039,1,[4549],[1.0],0
495,4035,1,[4229],[1.0],0
1244,5635,0,[5021],[-1.0],0
4772,5,1,[96],[-1.0],1
5540,10263,1,[297],[-1.0],1
444,14746,1,[4303],[1.0],0
4480,9151,1,[1022],[-1.0],1
663,10182,0,[4665],[1.0],0
4153,4583,1,[483],[1.0],1
67,2764,1,[4222],[1.0],0
5040,14856,1,[1937],[-1.0],1
4694,12040,0,[451],[-1.0],1
103,14889,1,[4383],[1.0],0
4429,6346,1,[696],[1.0],1
2813,13259,0,[4496],[-1.0],0
492,3367,0,[4150],[1.0],0
480,15883,1,[4161],[1.0],0
474,365,1,[4157],[-1.0],0
5072,10197,1,[2226],[1.0],1
9,12438,1,[4287],[1.0],0
4206,16530,0,[85],[1.0],1
1194,8305,1,[5886],[-1.0],0
5618,2556,1,[1563],[-1.0],1
438,10254,1,[4330],[1.0],0
5577,7452,0,[831],[1.0],1
454,14927,1,[4515],[-1.0],0
604,8780,1,[6348],[-1.0],0
5355,7658,0,[5],[-1.0],1
2641,15070,0,[6121],[-1.0],0
4857,6260,1,[119],[-1.0],1
80,16512,1,[4289],[-1.0],0
4423,12794,1,[675],[1.0],1
4486,12954,1,[120],[-1.0],1
6436,9758,1,[2795],[-1.0],1
6172,11467,1,[1946],[-1.0],1
4331,12398,1,[511],[-1.0],1
4350,14371,1,[447],[-1.0],1
79,2491,0,[5185],[1.0],0
5777,10479,1,[2987],[-1.0],1
670,4377,0,[4188],[1.0],0
2032,16206,1,[4802],[1.0],0
658,2183,1,[4989],[1.0],0
63,8342,1,[4355],[1.0],0
922,11189,0,[6253],[-1.0],0
1175,1611,1,[4890],[-1.0],0
5228,14911,1,[3568],[1.0],1
4147,9347,1,[50],[1.0],1
4938,7701,0,[629],[-1.0],1
87,13542,0,[4810],[1.0],0
2284,10058,0,[4969],[-1.0],0
1025,11188,1,[4489],[1.0],0
4206,16472,0,[85],[1.0],1
4208,12161,1,[2187],[-1.0],1
4815,12419,1,[2133],[-1.0],1
498,6062,1,[4183],[1.0],0
5611,11848,0,[305],[-1.0],1
39,7760,1,[4568],[-1.0],0
4148,8364,0,[106],[1.0],1
4627,11950,1,[469],[-1.0],1
4659,7790,1,[1],[-1.0],1
5052,15557,1,[1009],[1.0],1
831,7474,1,[5577],[-1.0],0
2097,12988,0,[5505],[-1.0],0
126,9247,1,[4338],[1.0],0
4694,13985,0,[451],[-1.0],1
70,15163,1,[4592],[1.0],0
126,5520,1,[4338],[1.0],0
4575,2040,1,[125],[-1.0],1
4945,13482,0,[957],[-1.0],1
4956,7380,1,[1921],[1.0],1
1104,14807,1,[5959],[1.0],0
4235,484,1,[135],[-1.0],1
78,3999,0,[4160],[-1.0],0
4387,2508,1,[472],[-1.0],1
4385,2319,1,[1043],[1.0],1
136,14940,1,[4177],[1.0],0
513,3997,0,[4896],[1.0],0
5541,345,1,[617],[-1.0],1
3435,9207,1,[5980],[1.0],0
2202,6460,1,[4658],[-1.0],0
3898,12972,0,[6282],[-1.0],0
946,943,0,[5950],[-1.0],0
2259,5476,0,[5814],[1.0],0
139,15954,1,[4510],[1.0],0
4301,3587,1,[467],[-1.0],1
691,6672,1,[5138],[1.0],0
718,8156,1,[4217],[1.0],0
5857,314,1,[568],[1.0],1
4336,9763,1,[65],[-1.0],1
39,1471,0,[4568],[-1.0],0
4931,11987,0,[747],[1.0],1
5165,4475,1,[1044],[-1.0],1
85,7507,1,[4206],[-1.0],0
922,16476,1,[6253],[-1.0],0
6414,13361,1,[1218],[-1.0],1
119,4042,1,[4857],[1.0],0
4946,88,1,[299],[1.0],1
4546,1777,1,[86],[-1.0],1
4337,1353,1,[133],[-1.0],1
426,3489,1,[4352],[-1.0],0
473,13675,0,[4201],[1.0],0
5191,9387,0,[780],[1.0],1
144,13492,0,[4142],[1.0],0
458,2488,0,[4518],[1.0],0
4267,9386,1,[871],[-1.0],1
4568,6156,1,[39],[1.0],1
1208,2468,1,[5292],[1.0],0
658,5208,1,[4989],[1.0],0
513,6874,1,[4896],[1.0],0
5123,9267,1,[1913],[-1.0],1
5028,6615,0,[601],[-1.0],1
113,7937,0,[4699],[1.0],0
4461,8833,0,[699],[1.0],1
4215,9122,1,[307],[1.0],1
4771,7431,0,[1023],[-1.0],1
5185,6575,1,[79],[-1.0],1
135,15767,1,[4235],[1.0],0
4285,3530,1,[89],[-1.0],1
82,2499,0,[4344],[1.0],0
895,14968,1,[4640],[1.0],0
4165,6076,0,[1015],[-1.0],1
4940,16151,0,[2028],[-1.0],1
3588,15881,1,[6311],[1.0],0
4403,2381,1,[1049],[-1.0],1
1358,15857,1,[5066],[-1.0],0
5355,7832,1,[5],[-1.0],1
20,14508,0,[4934],[1.0],0
4352,14943,1,[426],[1.0],1
5821,7845,1,[2282],[-1.0],1
2332,8158,0,[4417],[1.0],0
151,12349,1,[5010],[-1.0],0
4965,6101,1,[605],[1.0],1
115,15794,0,[4768],[1.0],0
488,5062,1,[4323],[1.0],0
5469,12964,1,[2225],[-1.0],1
39,7344,1,[4568],[-1.0],0
57,14282,1,[4930],[1.0],0
6117,2017,1,[1452],[-1.0],1
210,34,1,[4427],[-1.0],0
871,5590,0,[4267],[1.0],0
2693,7877,1,[4279],[1.0],0
4523,15241,1,[1020],[1.0],1
2943,11622,0,[4295],[1.0],0
503,13561,1,[4631],[1.0],0
5306,5718,0,[679],[-1.0],1
4610,15001,1,[46],[-1.0],1
127,7902,1,[4133],[-1.0],0
1392,14077,0,[5153],[1.0],0
495,13497,0,[4229],[1.0],0
4683,1331,1,[441],[-1.0],1
886,8811,0,[4232],[-1.0],0
4725,8327,1,[94],[-1.0],1
6056,12982,0,[2464],[-1.0],1
4387,13995,0,[472],[-1.0],1
1916,5465,1,[4379],[-1.0],0
4691,15048,1,[893],[-1.0],1
4575,8051,1,[125],[-1.0],1
433,4385,1,[4562],[1.0],0
2236,8833,0,[5140],[-1.0],0
1270,2356,0,[6556],[1.0],0
5094,5599,0,[695],[1.0],1
4768,15721,1,[115],[-1.0],1
605,5453,1,[4965],[-1.0],0
5373,8192,0,[630],[1.0],1
4882,9164,1,[646],[1.0],1
112,16498,0,[4807],[-1.0],0
4174,9854,1,[208],[-1.0],1
4326,3517,1,[88],[-1.0],1
6200,5552,1,[2379],[-1.0],1
4584,12396,1,[484],[-1.0],1
4194,1923,1,[456],[1.0],1
2195,14574,1,[4630],[1.0],0
4668,3900,1,[463],[-1.0],1
676,12651,0,[4452],[1.0],0
5469,12911,1,[2225],[-1.0],1
5925,1954,1,[1440],[1.0],1
2278,12469,1,[4664],[1.0],0
476,15737,1,[4482],[1.0],0
5563,6951,1,[908],[1.0],1
2282,7472,1,[5821],[1.0],0
6215,8182,1,[769],[-1.0],1
5170,12358,1,[953],[1.0],1
4535,7664,1,[2724],[-1.0],1
512,12616,1,[4214],[1.0],0
4372,14269,1,[51],[1.0],1
124,32,1,[4377],[1.0],0
424,15896,1,[4503],[1.0],0
4653,15649,0,[3603],[-1.0],1
3135,11765,1,[5350],[-1.0],0
6451,15662,1,[3600],[-1.0],1
6121,14682,1,[2641],[1.0],1
3018,7504,0,[5764],[1.0],0
138,13068,1,[4367],[-1.0],0
1230,9896,1,[4266],[1.0],0
50,12970,1,[4147],[-1.0],0
122,14774,1,[4400],[1.0],0
5053,9626,1,[195],[-1.0],1
296,1253,1,[4636],[1.0],0
1174,7372,1,[4893],[1.0],0
5029,5521,1,[121],[-1.0],1
4486,3066,1,[120],[-1.0],1
338,86,1,[4794],[-1.0],0
5593,2924,1,[302],[-1.0],1
102,6022,1,[4298],[-1.0],0
2201,12960,0,[5366],[1.0],0
5348,5519,0,[607],[1.0],1
4567,13857,1,[460],[-1.0],1
50,14577,1,[4147],[-1.0],0
5056,14580,1,[2177],[1.0],1
4761,146,0,[775],[1.0],1
4136,14388,0,[915],[1.0],1
481,1307,0,[4139],[1.0],0
4725,5183,0,[94],[-1.0],1
4221,2801,1,[98],[-1.0],1
4633,6506,1,[4],[-1.0],1
72,16425,1,[4563],[1.0],0
743,5032,0,[4712],[-1.0],0
1050,2405,0,[4164],[1.0],0
2160,14694,0,[4608],[-1.0],0
1332,12411,0,[4822],[-1.0],0
5344,7402,0,[2317],[1.0],1
1019,11738,1,[4624],[-1.0],0
6175,6967,0,[2867],[1.0],1
4567,16376,1,[460],[-1.0],1
4985,14753,1,[881],[1.0],1
1132,13474,1,[5599],[-1.0],0
2030,16179,0,[5490],[1.0],0
4710,1582,1,[33],[1.0],1
4650,7781,0,[548],[-1.0],1
440,15436,1,[4198],[1.0],0
6448,5718,0,[2587],[-1.0],1
4455,1223,1,[1051],[1.0],1
4460,4385,0,[431],[1.0],1
4503,12051,1,[424],[-1.0],1
441,3851,1,[4683],[1.0],0
4183,10282,1,[498],[-1.0],1
623,6366,1,[4499],[1.0],0
67,1949,1,[4222],[1.0],0
4250,1666,1,[62],[-1.0],1
4552,7772,0,[157],[-1.0],1
443,1912,1,[4793],[1.0],0
5675,6013,0,[2452],[1.0],1
4160,15766,0,[78],[1.0],1
4409,14023,1,[493],[-1.0],1
4969,12019,1,[2284],[1.0],1
106,4391,0,[4148],[-1.0],0
5010,11815,1,[151],[1.0],1
4493,8071,0,[222],[1.0],1
5129,6629,1,[549],[-1.0],1
498,3895,1,[4183],[1.0],0
5899,19,0,[393],[-1.0],1
4882,7681,1,[646],[1.0],1
5061,8046,0,[1435],[-1.0],1
4636,17705,0,[296],[-1.0],1
917,4517,0,[4891],[-1.0],0
1342,15952,0,[4182],[-1.0],0
4950,3518,1,[200],[1.0],1
440,94,0,[4198],[1.0],0
1355,8419,1,[5508],[1.0],0
4930,2030,1,[57],[-1.0],1
4353,3711,1,[1539],[1.0],1
4504,12034,1,[490],[-1.0],1
95,15514,1,[4540],[1.0],0
4153,7835,1,[483],[1.0],1
699,5936,1,[4461],[-1.0],0
4385,11183,0,[1043],[1.0],1
5341,8671,0,[533],[1.0],1
4277,8428,1,[449],[-1.0],1
4180,16466,0,[111],[-1.0],1
4263,3140,1,[499],[-1.0],1
4387,13508,0,[472],[-1.0],1
4431,14900,1,[54],[-1.0],1
94,3949,0,[4725],[1.0],0
4190,1989,1,[97],[1.0],1
931,2850,0,[4302],[-1.0],0
289,1230,0,[5386],[-1.0],0
301,9467,0,[5113],[1.0],0
1618,15327,1,[4598],[-1.0],0
6273,11936,0,[2113],[1.0],1
890,5802,0,[4297],[1.0],0
657,1918,1,[5251],[-1.0],0
106,12338,1,[4148],[-1.0],0
436,3914,0,[4375],[1.0],0
4559,8587,0,[2280],[-1.0],1
4177,9111,1,[136],[-1.0],1
42,4016,1,[4626],[1.0],0
655,7644,1,[4539],[1.0],0
87,1633,1,[4810],[1.0],0
503,13998,1,[4631],[1.0],0
645,10058,1,[4786],[1.0],0
1376,6665,1,[5426],[-1.0],0
486,4993,1,[4576],[1.0],0
48,12649,1,[4149],[1.0],0
4619,15075,0,[1052],[1.0],1
5924,15827,1,[1550],[1.0],1
4193,1669,0,[464],[-1.0],1
4400,41,1,[122],[-1.0],1
62,7930,0,[4250],[1.0],0
1513,7419,1,[4175],[-1.0],0
4198,14868,1,[440],[-1.0],1
4623,8834,1,[60],[-1.0],1
4965,321,0,[605],[1.0],1
35,12127,1,[5195],[1.0],0
4739,6229,1,[2305],[-1.0],1
93,5508,1,[4454],[1.0],0
925,14949,1,[4884],[1.0],0
4627,8110,1,[469],[-1.0],1
495,12354,1,[4229],[1.0],0
101,8793,1,[4419],[1.0],0
47,6505,1,[4696],[1.0],0
6573,14990,0,[4128],[1.0],1
4593,12026,1,[159],[-1.0],1
6499,12722,1,[2469],[1.0],1
4497,13408,0,[1524],[-1.0],1
3063,8280,1,[6478],[1.0],0
4591,11762,1,[2720],[-1.0],1
5134,7259,1,[1129],[-1.0],1
5940,3154,1,[1228],[-1.0],1
662,7655,1,[4777],[1.0],0
123,15814,1,[4396],[-1.0],0
493,14331,1,[4409],[1.0],0
539,8667,0,[5712],[1.0],0
2097,12193,0,[5505],[-1.0],0
5421,14329,0,[1744],[1.0],1
6339,13147,1,[3855],[1.0],1
4839,15102,1,[2947],[-1.0],1
4484,8581,1,[2721],[-1.0],1
5411,6682,1,[2214],[-1.0],1
5316,10248,1,[231],[-1.0],1
5603,10256,1,[286],[1.0],1
4251,13991,1,[468],[-1.0],1
93,17379,0,[4454],[1.0],0
4195,4950,1,[114],[-1.0],1
4985,11607,1,[881],[1.0],1
1042,11191,0,[4481],[1.0],0
4293,2734,1,[470],[-1.0],1
4135,12351,1,[437],[-1.0],1
450,14250,0,[4826],[1.0],0
2455,7407,1,[5027],[1.0],0
4195,15853,1,[114],[-1.0],1
2000,12704,1,[4755],[-1.0],0
4303,16401,1,[444],[-1.0],1
4467,14922,1,[117],[1.0],1
4758,7715,1,[2772],[1.0],1
10,8521,1,[4424],[1.0],0
46,10388,1,[4610],[1.0],0
1,13641,1,[4659],[1.0],0
2206,12016,1,[5286],[1.0],0
1176,15656,1,[4386],[1.0],0
5857,341,0,[568],[1.0],1
482,1181,1,[4686],[1.0],0
4987,14709,1,[885],[1.0],1
5356,8272,1,[2896],[-1.0],1
5386,10278,0,[289],[1.0],1
4560,5721,1,[453],[-1.0],1
200,16275,0,[4950],[-1.0],0
625,5598,0,[5183],[-1.0],0
5602,9865,1,[1131],[-1.0],1
138,14734,0,[4367],[-1.0],0
893,14512,0,[4691],[1.0],0
4282,9730,0,[584],[1.0],1
2993,7413,1,[5708],[1.0],0
2203,5948,1,[4492],[-1.0],0
4396,310,1,[123],[1.0],1
5628,5779,1,[2157],[-1.0],1
896,11605,1,[5583],[-1.0],0
143,1804,1,[4849],[1.0],0
881,14979,0,[4985],[-1.0],0
6450,16464,1,[823],[1.0],1
1855,16490,1,[5916],[1.0],0
4174,13018,0,[208],[-1.0],1
4683,16501,1,[441],[-1.0],1
4411,14705,1,[446],[-1.0],1
274,2515,1,[5063],[1.0],0
4434,5731,1,[1021],[-1.0],1
42,7813,1,[4626],[1.0],0
431,386,1,[4460],[-1.0],0
4130,12917,0,[782],[-1.0],1
5097,2088,1,[1386],[-1.0],1
5573,10794,0,[2287],[-1.0],1
2422,8833,0,[5615],[1.0],0
566,151,1,[5830],[-1.0],0
116,10262,0,[4340],[1.0],0
497,15767,1,[4366],[1.0],0
2988,12518,1,[6133],[1.0],0
652,9383,0,[5256],[1.0],0
78,15289,1,[4160],[-1.0],0
4303,13650,1,[444],[-1.0],1
1053,2430,1,[4695],[-1.0],0
210,1489,1,[4427],[-1.0],0
4683,2813,0,[441],[-1.0],1
1069,15061,1,[4753],[-1.0],0
1166,1647,1,[5687],[1.0],0
1118,8099,0,[4464],[1.0],0
5130,13013,1,[2299],[-1.0],1
143,3073,0,[4849],[1.0],0
4263,14284,1,[499],[-1.0],1
4150,14678,1,[492],[-1.0],1
4459,2803,1,[291],[1.0],1
186,132,0,[5816],[1.0],0
1111,6486,1,[4966],[-1.0],0
4216,11181,0,[91],[1.0],1
4548,12172,0,[2845],[1.0],1
469,4107,1,[4627],[1.0],0
4892,12955,1,[2692],[-1.0],1
652,10044,1,[5256],[1.0],0
170,2727,1,[5037],[-1.0],0
6077,9261,0,[3420],[-1.0],1
104,9151,1,[4369],[1.0],0
4547,1994,1,[64],[-1.0],1
102,7606,1,[4298],[-1.0],0
4584,762,1,[484],[-1.0],1
4355,2778,1,[63],[-1.0],1
4440,7345,1,[2685],[-1.0],1
505,7720,1,[4258],[1.0],0
4505,5647,1,[56],[1.0],1
181,7406,0,[4887],[1.0],0
112,8634,0,[4807],[-1.0],0
1100,9180,1,[4750],[1.0],0
473,3985,1,[4201],[1.0],0
4808,5531,0,[2414],[-1.0],1
61,8355,0,[4192],[-1.0],0
69,13552,1,[4178],[1.0],0
6222,12739,0,[3673],[1.0],1
7,3580,1,[4474],[1.0],0
4174,3715,1,[208],[-1.0],1
4037,15018,0,[6101],[-1.0],0
624,5682,1,[4895],[1.0],0
4524,934,1,[501],[-1.0],1
870,4159,0,[5927],[1.0],0
5043,13173,1,[430],[-1.0],1
4139,8252,1,[481],[-1.0],1
4652,15432,1,[909],[1.0],1
4694,14938,1,[451],[-1.0],1
510,5575,1,[4317],[1.0],0
1343,5723,1,[6211],[-1.0],0
508,12414,1,[4894],[1.0],0
2977,12328,1,[5163],[1.0],0
5057,5761,1,[230],[-1.0],1
4221,14138,1,[98],[-1.0],1
4998,5496,0,[1322],[-1.0],1
4838,12317,1,[888],[-1.0],1
4137,14104,0,[55],[-1.0],1
2002,7436,1,[5809],[1.0],0
4180,14045,1,[111],[-1.0],1
4713,14968,1,[1984],[1.0],1
4157,15372,1,[474],[1.0],1
480,8667,1,[4161],[1.0],0
1917,5725,1,[5660],[1.0],0
1526,13414,1,[5989],[-1.0],0
3896,13125,1,[6010],[-1.0],0
4221,10823,0,[98],[-1.0],1
56,978,1,[4505],[-1.0],0
2282,8544,1,[5821],[1.0],0
4802,16144,0,[2032],[-1.0],1
455,13765,1,[4651],[1.0],0
1043,15286,1,[4385],[-1.0],0
5077,8687,1,[142],[1.0],1
4468,15272,0,[1169],[-1.0],1
5640,9266,1,[166],[1.0],1
6474,12974,1,[3831],[-1.0],1
5979,462,1,[367],[-1.0],1
441,1572,1,[4683],[1.0],0
9,7872,1,[4287],[1.0],0
4515,14922,0,[454],[1.0],1
2277,6185,1,[4682],[1.0],0
4720,16259,0,[2],[1.0],1
4725,8349,1,[94],[-1.0],1
2036,3894,1,[4399],[-1.0],0
4311,6590,1,[2275],[1.0],1
491,14908,0,[4179],[1.0],0
556,333,0,[5807],[1.0],0
782,10013,1,[4130],[1.0],0
111,3870,1,[4180],[1.0],0
452,8319,1,[4305],[-1.0],0
105,5205,0,[4453],[1.0],0
4947,10063,1,[52],[-1.0],1
505,4793,1,[4258],[1.0],0
498,13080,1,[4183],[1.0],0
4757,1736,1,[275],[-1.0],1
4705,7444,1,[892],[1.0],1
6575,5435,0,[2599],[1.0],1
4384,5115,1,[66],[-1.0],1
2626,15521,1,[4226],[1.0],0
4993,15812,0,[2075],[-1.0],1
4453,5435,0,[105],[-1.0],1
4348,862,0,[59],[-1.0],1
431,5669,1,[4460],[-1.0],0
98,14857,1,[4221],[1.0],0
1516,7136,0,[5623],[1.0],0
502,7566,1,[5030],[1.0],0
5207,11933,1,[167],[1.0],1
425,15955,1,[4260],[1.0],0
307,7577,1,[4215],[-1.0],0
6159,5535,0,[2367],[-1.0],1
2531,13065,1,[4511],[-1.0],0
4807,2471,0,[112],[1.0],1
1535,5014,1,[5834],[1.0],0
4327,3889,1,[84],[1.0],1
5273,12154,1,[2495],[1.0],1
2198,7485,1,[5215],[1.0],0
4384,4374,0,[66],[-1.0],1
4303,6486,1,[444],[-1.0],1
503,2482,1,[4631],[1.0],0
4695,2378,0,[1053],[1.0],1
132,5350,1,[4299],[1.0],0
2188,15334,0,[5225],[1.0],0
307,2938,0,[4215],[-1.0],0
5532,6112,1,[1032],[-1.0],1
4773,7082,0,[2276],[-1.0],1
4610,4270,1,[46],[-1.0],1
1043,5631,0,[4385],[-1.0],0
4907,2305,0,[477],[-1.0],1
5010,3131,1,[151],[1.0],1
1842,11703,0,[4609],[-1.0],0
231,9431,1,[5316],[1.0],0
464,15214,1,[4193],[1.0],0
4415,9226,0,[854],[1.0],1
4220,6898,1,[49],[-1.0],1
4505,15220,1,[56],[1.0],1
4790,12018,0,[2310],[1.0],1
4810,2512,1,[87],[-1.0],1
5286,10368,0,[2206],[-1.0],1
2654,15472,0,[4477],[-1.0],0
502,15842,1,[5030],[1.0],0
48,4169,1,[4149],[1.0],0
1243,5703,0,[5219],[1.0],0
4460,7558,1,[431],[1.0],1
2367,5560,0,[6159],[1.0],0
5043,7555,0,[430],[-1.0],1
148,10350,1,[4488],[-1.0],0
605,232,0,[4965],[-1.0],0
2817,12147,0,[5216],[-1.0],0
4389,12783,1,[150],[1.0],1
4153,4675,0,[483],[1.0],1
4752,11939,1,[2189],[-1.0],1
1331,14764,0,[4322],[1.0],0
4289,13738,1,[80],[1.0],1
493,14055,1,[4409],[1.0],0
5693,5718,1,[2447],[-1.0],1
1990,8318,1,[5610],[-1.0],0
4335,3696,0,[83],[-1.0],1
4620,1668,1,[1338],[1.0],1
449,4013,1,[4277],[1.0],0
79,7483,1,[5185],[1.0],0
1889,8775,1,[5169],[1.0],0
5094,338,0,[695],[1.0],1
847,1190,1,[5891],[1.0],0
4772,9413,1,[96],[-1.0],1
4691,5800,1,[893],[-1.0],1
475,3407,1,[4159],[1.0],0
5361,12964,1,[2436],[-1.0],1
78,12164,1,[4160],[-1.0],0
891,15865,0,[4163],[-1.0],0
4520,5666,1,[1036],[-1.0],1
4136,10323,1,[915],[1.0],1
2820,6591,1,[5446],[1.0],0
434,8883,1,[5045],[1.0],0
425,5425,1,[4260],[1.0],0
687,9116,0,[4509],[-1.0],0
2298,5500,1,[4550],[1.0],0
111,5590,0,[4180],[1.0],0
104,3758,1,[4369],[1.0],0
3132,11773,1,[5468],[1.0],0
898,11687,0,[4313],[1.0],0
4238,10269,1,[427],[-1.0],1
4327,15722,1,[84],[1.0],1
2182,8331,1,[4392],[1.0],0
4400,14907,1,[122],[-1.0],1
124,14682,1,[4377],[1.0],0
4325,7913,1,[445],[1.0],1
4921,12673,1,[1121],[-1.0],1
899,7428,1,[4902],[-1.0],0
4651,17398,0,[455],[-1.0],1
567,168,0,[5856],[-1.0],0
2563,5617,1,[5503],[1.0],0
4216,5024,0,[91],[1.0],1
4295,14409,1,[2943],[-1.0],1
4718,6462,0,[1514],[-1.0],1
5360,3834,0,[2031],[-1.0],1
4961,6808,1,[665],[-1.0],1
4695,12201,0,[1053],[1.0],1
4613,13933,0,[128],[-1.0],1
479,5179,1,[4905],[-1.0],0
428,13775,1,[4328],[1.0],0
4739,7858,0,[2305],[-1.0],1
4395,11951,1,[2286],[-1.0],1
222,3090,1,[4493],[-1.0],0
5779,2983,1,[1190],[-1.0],1
574,5804,1,[5159],[1.0],0
5865,5615,1,[2084],[-1.0],1
5144,16088,1,[3630],[1.0],1
1044,2218,1,[5165],[1.0],0
5664,7768,0,[2209],[-1.0],1
3400,9532,1,[6118],[1.0],0
638,5700,0,[4868],[1.0],0
929,12398,1,[4789],[1.0],0
2821,12062,1,[5439],[1.0],0
4628,13857,1,[494],[-1.0],1
4375,14887,1,[436],[-1.0],1
81,15685,1,[4243],[1.0],0
5158,284,0,[701],[-1.0],1
4238,3038,1,[427],[-1.0],1
4179,523,0,[491],[-1.0],1
4591,10796,0,[2720],[-1.0],1
5405,17,1,[179],[-1.0],1
4561,6426,1,[754],[-1.0],1
16,14353,1,[4490],[1.0],0
5007,7827,1,[2696],[-1.0],1
514,10034,1,[4788],[1.0],0
4292,14877,0,[1017],[1.0],1
843,3189,0,[5892],[-1.0],0
5949,367,1,[169],[-1.0],1
4424,10164,1,[10],[-1.0],1
6453,16475,0,[1858],[-1.0],1
1680,2952,1,[6491],[1.0],0
76,5284,1,[4416],[1.0],0
4328,8919,1,[428],[-1.0],1
2293,12443,1,[5255],[1.0],0
432,389,1,[4433],[-1.0],0
4626,3991,1,[42],[-1.0],1
4419,12058,1,[101],[-1.0],1
71,9432,1,[4205],[1.0],0
4187,7348,1,[478],[-1.0],1
4301,1914,0,[467],[-1.0],1
4728,11927,1,[757],[-1.0],1
1056,9267,1,[4300],[1.0],0
1339,1464,0,[5243],[-1.0],0
4142,11431,1,[144],[-1.0],1
467,1923,1,[4301],[1.0],0
4153,12328,1,[483],[1.0],1
5774,2898,0,[1581],[1.0],1
4349,11678,0,[903],[-1.0],1
453,463,1,[4560],[1.0],0
449,1499,1,[4277],[1.0],0
6541,9318,0,[3428],[-1.0],1
5603,206,0,[286],[1.0],1
297,5460,0,[5540],[1.0],0
1339,8243,0,[5243],[-1.0],0
4265,8786,1,[13],[-1.0],1
61,12355,1,[4192],[-1.0],0
4533,14750,0,[1868],[1.0],1
4423,10370,1,[675],[1.0],1
615,362,0,[5401],[-1.0],0
89,7479,1,[4285],[1.0],0
4993,15719,0,[2075],[-1.0],1
1175,5501,1,[4890],[-1.0],0
912,5725,0,[4994],[-1.0],0
473,13731,0,[4201],[1.0],0
4167,8282,1,[2695],[-1.0],1
120,10778,1,[4486],[1.0],0
5876,6919,1,[647],[-1.0],1
4875,13169,1,[58],[-1.0],1
308,2799,1,[5284],[-1.0],0
109,17512,1,[4678],[-1.0],0
5161,7790,1,[2372],[1.0],1
468,3688,1,[4251],[1.0],0
4160,8954,1,[78],[1.0],1
6326,3024,1,[1179],[1.0],1
4226,6868,1,[2626],[-1.0],1
6317,9515,1,[2376],[-1.0],1
4806,5433,0,[2357],[-1.0],1
4565,8106,1,[294],[-1.0],1
112,5458,1,[4807],[-1.0],0
5262,5954,1,[1047],[1.0],1
5541,5994,1,[617],[-1.0],1
2008,7797,1,[5000],[1.0],0
4927,11637,0,[2941],[-1.0],1
5491,8854,1,[678],[-1.0],1
4840,10403,1,[1890],[-1.0],1
4822,5497,0,[1332],[1.0],1
743,5956,1,[4712],[-1.0],0
4530,3647,0,[2010],[1.0],1
469,14907,1,[4627],[1.0],0
5043,14855,0,[430],[-1.0],1
4358,3867,1,[465],[-1.0],1
4222,8131,1,[67],[-1.0],1
5251,14432,1,[657],[1.0],1
756,12175,0,[5201],[-1.0],0
629,7785,1,[4938],[1.0],0
547,2068,0,[6210],[1.0],0
6286,12314,1,[3727],[1.0],1
1849,14751,1,[5399],[-1.0],0
4510,8381,1,[139],[-1.0],1
504,8232,1,[4534],[1.0],0
473,16512,1,[4201],[1.0],0
60,15764,1,[4623],[1.0],0
4569,2486,0,[1219],[-1.0],1
4793,13997,1,[443],[-1.0],1
5593,8137,0,[302],[-1.0],1
4562,6263,1,[433],[-1.0],1
4699,10739,1,[113],[-1.0],1
12,4021,1,[4663],[-1.0],0
2226,10145,0,[5072],[-1.0],0
4942,14917,1,[916],[-1.0],1
